gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1626 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1438 / 37500 positions
  played 100 games, 2949 / 37500 positions
  played 150 games, 4495 / 37500 positions
  played 200 games, 6021 / 37500 positions
  played 250 games, 7559 / 37500 positions
  played 300 games, 9070 / 37500 positions
  played 350 games, 10649 / 37500 positions
  played 400 games, 12161 / 37500 positions
  played 450 games, 13823 / 37500 positions
  played 500 games, 15364 / 37500 positions
  played 550 games, 16940 / 37500 positions
  played 600 games, 18392 / 37500 positions
  played 650 games, 19925 / 37500 positions
  played 700 games, 21529 / 37500 positions
  played 750 games, 23206 / 37500 positions
  played 800 games, 24803 / 37500 positions
  played 850 games, 26214 / 37500 positions
  played 900 games, 27744 / 37500 positions
  played 950 games, 29330 / 37500 positions
  played 1000 games, 30795 / 37500 positions
  played 1050 games, 32314 / 37500 positions
  played 1100 games, 33770 / 37500 positions
  played 1150 games, 35321 / 37500 positions
  played 1200 games, 36987 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-6.jnnw
