gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=30738 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1599 / 37500 positions
  played 100 games, 3123 / 37500 positions
  played 150 games, 4670 / 37500 positions
  played 200 games, 6224 / 37500 positions
  played 250 games, 7700 / 37500 positions
  played 300 games, 9306 / 37500 positions
  played 350 games, 10843 / 37500 positions
  played 400 games, 12454 / 37500 positions
  played 450 games, 13962 / 37500 positions
  played 500 games, 15548 / 37500 positions
  played 550 games, 17065 / 37500 positions
  played 600 games, 18673 / 37500 positions
  played 650 games, 20178 / 37500 positions
  played 700 games, 21757 / 37500 positions
  played 750 games, 23192 / 37500 positions
  played 800 games, 24662 / 37500 positions
  played 850 games, 26239 / 37500 positions
  played 900 games, 27810 / 37500 positions
  played 950 games, 29367 / 37500 positions
  played 1000 games, 30944 / 37500 positions
  played 1050 games, 32540 / 37500 positions
  played 1100 games, 34165 / 37500 positions
  played 1150 games, 35825 / 37500 positions
  played 1200 games, 37382 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp3-6.jnnw
