gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=28197 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1496 / 37500 positions
  played 100 games, 3040 / 37500 positions
  played 150 games, 4536 / 37500 positions
  played 200 games, 6160 / 37500 positions
  played 250 games, 7769 / 37500 positions
  played 300 games, 9283 / 37500 positions
  played 350 games, 10777 / 37500 positions
  played 400 games, 12346 / 37500 positions
  played 450 games, 13883 / 37500 positions
  played 500 games, 15412 / 37500 positions
  played 550 games, 17053 / 37500 positions
  played 600 games, 18616 / 37500 positions
  played 650 games, 20147 / 37500 positions
  played 700 games, 21616 / 37500 positions
  played 750 games, 23204 / 37500 positions
  played 800 games, 24722 / 37500 positions
  played 850 games, 26286 / 37500 positions
  played 900 games, 27949 / 37500 positions
  played 950 games, 29522 / 37500 positions
  played 1000 games, 31050 / 37500 positions
  played 1050 games, 32592 / 37500 positions
  played 1100 games, 34299 / 37500 positions
  played 1150 games, 35891 / 37500 positions
  played 1200 games, 37498 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-5.jnnw
