gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp4-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15393 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1473 / 37500 positions
  played 100 games, 3021 / 37500 positions
  played 150 games, 4633 / 37500 positions
  played 200 games, 6125 / 37500 positions
  played 250 games, 7607 / 37500 positions
  played 300 games, 9212 / 37500 positions
  played 350 games, 10747 / 37500 positions
  played 400 games, 12243 / 37500 positions
  played 450 games, 13785 / 37500 positions
  played 500 games, 15336 / 37500 positions
  played 550 games, 16882 / 37500 positions
  played 600 games, 18460 / 37500 positions
  played 650 games, 20017 / 37500 positions
  played 700 games, 21601 / 37500 positions
  played 750 games, 23169 / 37500 positions
  played 800 games, 24788 / 37500 positions
  played 850 games, 26279 / 37500 positions
  played 900 games, 27741 / 37500 positions
  played 950 games, 29235 / 37500 positions
  played 1000 games, 30788 / 37500 positions
  played 1050 games, 32289 / 37500 positions
  played 1100 games, 33778 / 37500 positions
  played 1150 games, 35378 / 37500 positions
  played 1200 games, 37012 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp4-6.jnnw
