gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16790 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1639 / 37500 positions
  played 100 games, 3220 / 37500 positions
  played 150 games, 4702 / 37500 positions
  played 200 games, 6357 / 37500 positions
  played 250 games, 7895 / 37500 positions
  played 300 games, 9415 / 37500 positions
  played 350 games, 10875 / 37500 positions
  played 400 games, 12398 / 37500 positions
  played 450 games, 13854 / 37500 positions
  played 500 games, 15436 / 37500 positions
  played 550 games, 16968 / 37500 positions
  played 600 games, 18571 / 37500 positions
  played 650 games, 20136 / 37500 positions
  played 700 games, 21814 / 37500 positions
  played 750 games, 23274 / 37500 positions
  played 800 games, 24777 / 37500 positions
  played 850 games, 26281 / 37500 positions
  played 900 games, 27862 / 37500 positions
  played 950 games, 29526 / 37500 positions
  played 1000 games, 31071 / 37500 positions
  played 1050 games, 32619 / 37500 positions
  played 1100 games, 34180 / 37500 positions
  played 1150 games, 35677 / 37500 positions
  played 1200 games, 37303 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-1.jnnw
