gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp3-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8304 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1574 / 37500 positions
  played 100 games, 3063 / 37500 positions
  played 150 games, 4635 / 37500 positions
  played 200 games, 6061 / 37500 positions
  played 250 games, 7527 / 37500 positions
  played 300 games, 9119 / 37500 positions
  played 350 games, 10654 / 37500 positions
  played 400 games, 12204 / 37500 positions
  played 450 games, 13884 / 37500 positions
  played 500 games, 15522 / 37500 positions
  played 550 games, 17000 / 37500 positions
  played 600 games, 18559 / 37500 positions
  played 650 games, 20048 / 37500 positions
  played 700 games, 21660 / 37500 positions
  played 750 games, 23222 / 37500 positions
  played 800 games, 24840 / 37500 positions
  played 850 games, 26382 / 37500 positions
  played 900 games, 27951 / 37500 positions
  played 950 games, 29528 / 37500 positions
  played 1000 games, 31001 / 37500 positions
  played 1050 games, 32540 / 37500 positions
  played 1100 games, 34099 / 37500 positions
  played 1150 games, 35613 / 37500 positions
  played 1200 games, 37110 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp3-5.jnnw
