gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22656 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1433 / 37500 positions
  played 100 games, 2973 / 37500 positions
  played 150 games, 4483 / 37500 positions
  played 200 games, 5941 / 37500 positions
  played 250 games, 7491 / 37500 positions
  played 300 games, 9144 / 37500 positions
  played 350 games, 10728 / 37500 positions
  played 400 games, 12246 / 37500 positions
  played 450 games, 13832 / 37500 positions
  played 500 games, 15347 / 37500 positions
  played 550 games, 16962 / 37500 positions
  played 600 games, 18508 / 37500 positions
  played 650 games, 20064 / 37500 positions
  played 700 games, 21623 / 37500 positions
  played 750 games, 23172 / 37500 positions
  played 800 games, 24708 / 37500 positions
  played 850 games, 26220 / 37500 positions
  played 900 games, 27792 / 37500 positions
  played 950 games, 29240 / 37500 positions
  played 1000 games, 30808 / 37500 positions
  played 1050 games, 32379 / 37500 positions
  played 1100 games, 33968 / 37500 positions
  played 1150 games, 35497 / 37500 positions
  played 1200 games, 37020 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-5.jnnw
