gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp4-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1998 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1586 / 37500 positions
  played 100 games, 3055 / 37500 positions
  played 150 games, 4548 / 37500 positions
  played 200 games, 6156 / 37500 positions
  played 250 games, 7788 / 37500 positions
  played 300 games, 9287 / 37500 positions
  played 350 games, 10821 / 37500 positions
  played 400 games, 12310 / 37500 positions
  played 450 games, 13940 / 37500 positions
  played 500 games, 15448 / 37500 positions
  played 550 games, 17040 / 37500 positions
  played 600 games, 18548 / 37500 positions
  played 650 games, 20246 / 37500 positions
  played 700 games, 21787 / 37500 positions
  played 750 games, 23228 / 37500 positions
  played 800 games, 24801 / 37500 positions
  played 850 games, 26341 / 37500 positions
  played 900 games, 27853 / 37500 positions
  played 950 games, 29459 / 37500 positions
  played 1000 games, 30995 / 37500 positions
  played 1050 games, 32496 / 37500 positions
  played 1100 games, 33984 / 37500 positions
  played 1150 games, 35412 / 37500 positions
  played 1200 games, 36904 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp4-7.jnnw
