gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=6029 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1573 / 37500 positions
  played 100 games, 3142 / 37500 positions
  played 150 games, 4642 / 37500 positions
  played 200 games, 6210 / 37500 positions
  played 250 games, 7761 / 37500 positions
  played 300 games, 9367 / 37500 positions
  played 350 games, 10963 / 37500 positions
  played 400 games, 12492 / 37500 positions
  played 450 games, 14013 / 37500 positions
  played 500 games, 15583 / 37500 positions
  played 550 games, 17081 / 37500 positions
  played 600 games, 18555 / 37500 positions
  played 650 games, 20170 / 37500 positions
  played 700 games, 21782 / 37500 positions
  played 750 games, 23292 / 37500 positions
  played 800 games, 24888 / 37500 positions
  played 850 games, 26400 / 37500 positions
  played 900 games, 27952 / 37500 positions
  played 950 games, 29459 / 37500 positions
  played 1000 games, 31110 / 37500 positions
  played 1050 games, 32689 / 37500 positions
  played 1100 games, 34117 / 37500 positions
  played 1150 games, 35731 / 37500 positions
  played 1200 games, 37253 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-8.jnnw
