gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18955 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1485 / 37500 positions
  played 100 games, 2957 / 37500 positions
  played 150 games, 4640 / 37500 positions
  played 200 games, 6186 / 37500 positions
  played 250 games, 7681 / 37500 positions
  played 300 games, 9216 / 37500 positions
  played 350 games, 10675 / 37500 positions
  played 400 games, 12286 / 37500 positions
  played 450 games, 13768 / 37500 positions
  played 500 games, 15296 / 37500 positions
  played 550 games, 16799 / 37500 positions
  played 600 games, 18261 / 37500 positions
  played 650 games, 19823 / 37500 positions
  played 700 games, 21369 / 37500 positions
  played 750 games, 22955 / 37500 positions
  played 800 games, 24464 / 37500 positions
  played 850 games, 26067 / 37500 positions
  played 900 games, 27642 / 37500 positions
  played 950 games, 29194 / 37500 positions
  played 1000 games, 30860 / 37500 positions
  played 1050 games, 32472 / 37500 positions
  played 1100 games, 33984 / 37500 positions
  played 1150 games, 35542 / 37500 positions
  played 1200 games, 37077 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-4.jnnw
