gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22798 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1561 / 37500 positions
  played 100 games, 3068 / 37500 positions
  played 150 games, 4591 / 37500 positions
  played 200 games, 6135 / 37500 positions
  played 250 games, 7693 / 37500 positions
  played 300 games, 9263 / 37500 positions
  played 350 games, 10826 / 37500 positions
  played 400 games, 12250 / 37500 positions
  played 450 games, 13766 / 37500 positions
  played 500 games, 15273 / 37500 positions
  played 550 games, 16794 / 37500 positions
  played 600 games, 18285 / 37500 positions
  played 650 games, 19718 / 37500 positions
  played 700 games, 21253 / 37500 positions
  played 750 games, 22896 / 37500 positions
  played 800 games, 24515 / 37500 positions
  played 850 games, 26042 / 37500 positions
  played 900 games, 27537 / 37500 positions
  played 950 games, 29149 / 37500 positions
  played 1000 games, 30749 / 37500 positions
  played 1050 games, 32309 / 37500 positions
  played 1100 games, 33821 / 37500 positions
  played 1150 games, 35469 / 37500 positions
  played 1200 games, 37051 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-8.jnnw
