gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=20664 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1534 / 37500 positions
  played 100 games, 3082 / 37500 positions
  played 150 games, 4689 / 37500 positions
  played 200 games, 6311 / 37500 positions
  played 250 games, 7822 / 37500 positions
  played 300 games, 9378 / 37500 positions
  played 350 games, 11009 / 37500 positions
  played 400 games, 12708 / 37500 positions
  played 450 games, 14243 / 37500 positions
  played 500 games, 15838 / 37500 positions
  played 550 games, 17427 / 37500 positions
  played 600 games, 19059 / 37500 positions
  played 650 games, 20543 / 37500 positions
  played 700 games, 22059 / 37500 positions
  played 750 games, 23713 / 37500 positions
  played 800 games, 25261 / 37500 positions
  played 850 games, 26711 / 37500 positions
  played 900 games, 28282 / 37500 positions
  played 950 games, 29838 / 37500 positions
  played 1000 games, 31348 / 37500 positions
  played 1050 games, 32878 / 37500 positions
  played 1100 games, 34342 / 37500 positions
  played 1150 games, 35827 / 37500 positions
  played 1200 games, 37431 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp1-3.jnnw
