gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22287 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1492 / 37500 positions
  played 100 games, 3075 / 37500 positions
  played 150 games, 4532 / 37500 positions
  played 200 games, 6201 / 37500 positions
  played 250 games, 7701 / 37500 positions
  played 300 games, 9261 / 37500 positions
  played 350 games, 10799 / 37500 positions
  played 400 games, 12404 / 37500 positions
  played 450 games, 13958 / 37500 positions
  played 500 games, 15548 / 37500 positions
  played 550 games, 17051 / 37500 positions
  played 600 games, 18648 / 37500 positions
  played 650 games, 20285 / 37500 positions
  played 700 games, 21949 / 37500 positions
  played 750 games, 23569 / 37500 positions
  played 800 games, 25122 / 37500 positions
  played 850 games, 26656 / 37500 positions
  played 900 games, 28232 / 37500 positions
  played 950 games, 29738 / 37500 positions
  played 1000 games, 31262 / 37500 positions
  played 1050 games, 32731 / 37500 positions
  played 1100 games, 34223 / 37500 positions
  played 1150 games, 35659 / 37500 positions
  played 1200 games, 37166 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp5-6.jnnw
