gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp3-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24805 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1476 / 37500 positions
  played 100 games, 3030 / 37500 positions
  played 150 games, 4601 / 37500 positions
  played 200 games, 6059 / 37500 positions
  played 250 games, 7641 / 37500 positions
  played 300 games, 9244 / 37500 positions
  played 350 games, 10764 / 37500 positions
  played 400 games, 12507 / 37500 positions
  played 450 games, 14010 / 37500 positions
  played 500 games, 15594 / 37500 positions
  played 550 games, 17259 / 37500 positions
  played 600 games, 18777 / 37500 positions
  played 650 games, 20270 / 37500 positions
  played 700 games, 21914 / 37500 positions
  played 750 games, 23516 / 37500 positions
  played 800 games, 25076 / 37500 positions
  played 850 games, 26529 / 37500 positions
  played 900 games, 28212 / 37500 positions
  played 950 games, 29857 / 37500 positions
  played 1000 games, 31401 / 37500 positions
  played 1050 games, 32893 / 37500 positions
  played 1100 games, 34560 / 37500 positions
  played 1150 games, 36087 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp3-1.jnnw
