gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25216 nnue=/root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1535 / 37500 positions
  played 100 games, 3027 / 37500 positions
  played 150 games, 4561 / 37500 positions
  played 200 games, 6065 / 37500 positions
  played 250 games, 7674 / 37500 positions
  played 300 games, 9203 / 37500 positions
  played 350 games, 10775 / 37500 positions
  played 400 games, 12243 / 37500 positions
  played 450 games, 13816 / 37500 positions
  played 500 games, 15452 / 37500 positions
  played 550 games, 16984 / 37500 positions
  played 600 games, 18572 / 37500 positions
  played 650 games, 20205 / 37500 positions
  played 700 games, 21755 / 37500 positions
  played 750 games, 23295 / 37500 positions
  played 800 games, 24890 / 37500 positions
  played 850 games, 26356 / 37500 positions
  played 900 games, 27973 / 37500 positions
  played 950 games, 29593 / 37500 positions
  played 1000 games, 31108 / 37500 positions
  played 1050 games, 32747 / 37500 positions
  played 1100 games, 34305 / 37500 positions
  played 1150 games, 35756 / 37500 positions
  played 1200 games, 37277 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0210-cumulative-loop/artefacts.src/sp2-2.jnnw
