gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard1.bin eval_depth=6 play_depth=6 max_plies=200 seed=33001 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v9.jpat quiet_only=false pv_extract=0
  played 50 games, 1575 / 25000 positions
  played 100 games, 3056 / 25000 positions
  played 150 games, 4449 / 25000 positions
  played 200 games, 5957 / 25000 positions
  played 250 games, 7243 / 25000 positions
  played 300 games, 8658 / 25000 positions
  played 350 games, 10138 / 25000 positions
  played 400 games, 11542 / 25000 positions
  played 450 games, 12987 / 25000 positions
  played 500 games, 14371 / 25000 positions
  played 550 games, 15848 / 25000 positions
  played 600 games, 17332 / 25000 positions
  played 650 games, 18717 / 25000 positions
  played 700 games, 20037 / 25000 positions
  played 750 games, 21567 / 25000 positions
  played 800 games, 23007 / 25000 positions
  played 850 games, 24394 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard1.bin
