gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter8-shard2.bin eval_depth=6 play_depth=6 max_plies=200 seed=32802 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v7.jpat quiet_only=false pv_extract=0
  played 50 games, 1411 / 25000 positions
  played 100 games, 2876 / 25000 positions
  played 150 games, 4215 / 25000 positions
  played 200 games, 5497 / 25000 positions
  played 250 games, 6953 / 25000 positions
  played 300 games, 8360 / 25000 positions
  played 350 games, 9657 / 25000 positions
  played 400 games, 11030 / 25000 positions
  played 450 games, 12333 / 25000 positions
  played 500 games, 13802 / 25000 positions
  played 550 games, 15218 / 25000 positions
  played 600 games, 16532 / 25000 positions
  played 650 games, 17940 / 25000 positions
  played 700 games, 19249 / 25000 positions
  played 750 games, 20593 / 25000 positions
  played 800 games, 22031 / 25000 positions
  played 850 games, 23444 / 25000 positions
  played 900 games, 24848 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter8-shard2.bin
