gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter6-shard4.bin eval_depth=6 play_depth=6 max_plies=200 seed=32604 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v5.jpat quiet_only=false pv_extract=0
  played 50 games, 1441 / 25000 positions
  played 100 games, 2812 / 25000 positions
  played 150 games, 4415 / 25000 positions
  played 200 games, 5852 / 25000 positions
  played 250 games, 7230 / 25000 positions
  played 300 games, 8760 / 25000 positions
  played 350 games, 10280 / 25000 positions
  played 400 games, 11706 / 25000 positions
  played 450 games, 13107 / 25000 positions
  played 500 games, 14453 / 25000 positions
  played 550 games, 15774 / 25000 positions
  played 600 games, 17224 / 25000 positions
  played 650 games, 18567 / 25000 positions
  played 700 games, 19898 / 25000 positions
  played 750 games, 21305 / 25000 positions
  played 800 games, 22729 / 25000 positions
  played 850 games, 24048 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter6-shard4.bin
