gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter4-shard2.bin eval_depth=6 play_depth=6 max_plies=200 seed=32402 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v3.jpat quiet_only=false pv_extract=0
  played 50 games, 1232 / 25000 positions
  played 100 games, 2530 / 25000 positions
  played 150 games, 3855 / 25000 positions
  played 200 games, 5139 / 25000 positions
  played 250 games, 6690 / 25000 positions
  played 300 games, 8136 / 25000 positions
  played 350 games, 9360 / 25000 positions
  played 400 games, 10618 / 25000 positions
  played 450 games, 11873 / 25000 positions
  played 500 games, 13145 / 25000 positions
  played 550 games, 14467 / 25000 positions
  played 600 games, 15948 / 25000 positions
  played 650 games, 17358 / 25000 positions
  played 700 games, 18687 / 25000 positions
  played 750 games, 20040 / 25000 positions
  played 800 games, 21388 / 25000 positions
  played 850 games, 22651 / 25000 positions
  played 900 games, 23931 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter4-shard2.bin
