gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter6-shard6.bin eval_depth=6 play_depth=6 max_plies=200 seed=32606 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v5.jpat quiet_only=false pv_extract=0
  played 50 games, 1360 / 25000 positions
  played 100 games, 2825 / 25000 positions
  played 150 games, 4243 / 25000 positions
  played 200 games, 5599 / 25000 positions
  played 250 games, 7085 / 25000 positions
  played 300 games, 8469 / 25000 positions
  played 350 games, 9856 / 25000 positions
  played 400 games, 11231 / 25000 positions
  played 450 games, 12598 / 25000 positions
  played 500 games, 13975 / 25000 positions
  played 550 games, 15293 / 25000 positions
  played 600 games, 16792 / 25000 positions
  played 650 games, 18140 / 25000 positions
  played 700 games, 19571 / 25000 positions
  played 750 games, 21053 / 25000 positions
  played 800 games, 22461 / 25000 positions
  played 850 games, 24027 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter6-shard6.bin
