gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard3.bin eval_depth=6 play_depth=6 max_plies=200 seed=33003 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v9.jpat quiet_only=false pv_extract=0
  played 50 games, 1353 / 25000 positions
  played 100 games, 2817 / 25000 positions
  played 150 games, 4291 / 25000 positions
  played 200 games, 5708 / 25000 positions
  played 250 games, 7048 / 25000 positions
  played 300 games, 8535 / 25000 positions
  played 350 games, 9999 / 25000 positions
  played 400 games, 11384 / 25000 positions
  played 450 games, 12754 / 25000 positions
  played 500 games, 14221 / 25000 positions
  played 550 games, 15637 / 25000 positions
  played 600 games, 17057 / 25000 positions
  played 650 games, 18482 / 25000 positions
  played 700 games, 19920 / 25000 positions
  played 750 games, 21327 / 25000 positions
  played 800 games, 22840 / 25000 positions
  played 850 games, 24259 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard3.bin
