gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter1-shard4.bin eval_depth=6 play_depth=6 max_plies=200 seed=32104 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v0.jpat quiet_only=false pv_extract=0
  played 50 games, 1640 / 25000 positions
  played 100 games, 3456 / 25000 positions
  played 150 games, 5094 / 25000 positions
  played 200 games, 6804 / 25000 positions
  played 250 games, 8575 / 25000 positions
  played 300 games, 10197 / 25000 positions
  played 350 games, 11773 / 25000 positions
  played 400 games, 13480 / 25000 positions
  played 450 games, 15103 / 25000 positions
  played 500 games, 16726 / 25000 positions
  played 550 games, 18295 / 25000 positions
  played 600 games, 20022 / 25000 positions
  played 650 games, 21664 / 25000 positions
  played 700 games, 23287 / 25000 positions
  played 750 games, 24930 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter1-shard4.bin
