gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter9-shard3.bin eval_depth=6 play_depth=6 max_plies=200 seed=32903 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v8.jpat quiet_only=false pv_extract=0
  played 50 games, 1402 / 25000 positions
  played 100 games, 2768 / 25000 positions
  played 150 games, 4097 / 25000 positions
  played 200 games, 5441 / 25000 positions
  played 250 games, 6809 / 25000 positions
  played 300 games, 8233 / 25000 positions
  played 350 games, 9618 / 25000 positions
  played 400 games, 10985 / 25000 positions
  played 450 games, 12304 / 25000 positions
  played 500 games, 13623 / 25000 positions
  played 550 games, 14985 / 25000 positions
  played 600 games, 16371 / 25000 positions
  played 650 games, 17726 / 25000 positions
  played 700 games, 19007 / 25000 positions
  played 750 games, 20390 / 25000 positions
  played 800 games, 21795 / 25000 positions
  played 850 games, 23126 / 25000 positions
  played 900 games, 24462 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter9-shard3.bin
