gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter9-shard5.bin eval_depth=6 play_depth=6 max_plies=200 seed=32905 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v8.jpat quiet_only=false pv_extract=0
  played 50 games, 1382 / 25000 positions
  played 100 games, 2818 / 25000 positions
  played 150 games, 4220 / 25000 positions
  played 200 games, 5535 / 25000 positions
  played 250 games, 6969 / 25000 positions
  played 300 games, 8323 / 25000 positions
  played 350 games, 9648 / 25000 positions
  played 400 games, 10997 / 25000 positions
  played 450 games, 12294 / 25000 positions
  played 500 games, 13624 / 25000 positions
  played 550 games, 14966 / 25000 positions
  played 600 games, 16327 / 25000 positions
  played 650 games, 17628 / 25000 positions
  played 700 games, 19078 / 25000 positions
  played 750 games, 20427 / 25000 positions
  played 800 games, 21840 / 25000 positions
  played 850 games, 23243 / 25000 positions
  played 900 games, 24727 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter9-shard5.bin
