gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter9-shard1.bin eval_depth=6 play_depth=6 max_plies=200 seed=32901 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v8.jpat quiet_only=false pv_extract=0
  played 50 games, 1300 / 25000 positions
  played 100 games, 2548 / 25000 positions
  played 150 games, 3964 / 25000 positions
  played 200 games, 5458 / 25000 positions
  played 250 games, 6780 / 25000 positions
  played 300 games, 8113 / 25000 positions
  played 350 games, 9432 / 25000 positions
  played 400 games, 10679 / 25000 positions
  played 450 games, 11933 / 25000 positions
  played 500 games, 13214 / 25000 positions
  played 550 games, 14491 / 25000 positions
  played 600 games, 15978 / 25000 positions
  played 650 games, 17223 / 25000 positions
  played 700 games, 18445 / 25000 positions
  played 750 games, 19905 / 25000 positions
  played 800 games, 21245 / 25000 positions
  played 850 games, 22550 / 25000 positions
  played 900 games, 23886 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter9-shard1.bin
