gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter8-shard4.bin eval_depth=6 play_depth=6 max_plies=200 seed=32804 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v7.jpat quiet_only=false pv_extract=0
  played 50 games, 1526 / 25000 positions
  played 100 games, 2935 / 25000 positions
  played 150 games, 4260 / 25000 positions
  played 200 games, 5690 / 25000 positions
  played 250 games, 7118 / 25000 positions
  played 300 games, 8580 / 25000 positions
  played 350 games, 9960 / 25000 positions
  played 400 games, 11207 / 25000 positions
  played 450 games, 12677 / 25000 positions
  played 500 games, 14026 / 25000 positions
  played 550 games, 15437 / 25000 positions
  played 600 games, 16788 / 25000 positions
  played 650 games, 18149 / 25000 positions
  played 700 games, 19589 / 25000 positions
  played 750 games, 20947 / 25000 positions
  played 800 games, 22306 / 25000 positions
  played 850 games, 23724 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter8-shard4.bin
