gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter1-shard5.bin eval_depth=6 play_depth=6 max_plies=200 seed=32105 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v0.jpat quiet_only=false pv_extract=0
  played 50 games, 1616 / 25000 positions
  played 100 games, 3392 / 25000 positions
  played 150 games, 5174 / 25000 positions
  played 200 games, 6882 / 25000 positions
  played 250 games, 8600 / 25000 positions
  played 300 games, 10196 / 25000 positions
  played 350 games, 11797 / 25000 positions
  played 400 games, 13529 / 25000 positions
  played 450 games, 15206 / 25000 positions
  played 500 games, 16911 / 25000 positions
  played 550 games, 18563 / 25000 positions
  played 600 games, 20306 / 25000 positions
  played 650 games, 21998 / 25000 positions
  played 700 games, 23688 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter1-shard5.bin
