gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter7-shard6.bin eval_depth=6 play_depth=6 max_plies=200 seed=32706 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v6.jpat quiet_only=false pv_extract=0
  played 50 games, 1279 / 25000 positions
  played 100 games, 2698 / 25000 positions
  played 150 games, 4054 / 25000 positions
  played 200 games, 5468 / 25000 positions
  played 250 games, 6746 / 25000 positions
  played 300 games, 7995 / 25000 positions
  played 350 games, 9402 / 25000 positions
  played 400 games, 10757 / 25000 positions
  played 450 games, 12109 / 25000 positions
  played 500 games, 13444 / 25000 positions
  played 550 games, 14800 / 25000 positions
  played 600 games, 16149 / 25000 positions
  played 650 games, 17488 / 25000 positions
  played 700 games, 18787 / 25000 positions
  played 750 games, 20124 / 25000 positions
  played 800 games, 21340 / 25000 positions
  played 850 games, 22659 / 25000 positions
  played 900 games, 23836 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter7-shard6.bin
