gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter5-shard8.bin eval_depth=6 play_depth=6 max_plies=200 seed=32508 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v4.jpat quiet_only=false pv_extract=0
  played 50 games, 1235 / 25000 positions
  played 100 games, 2569 / 25000 positions
  played 150 games, 4027 / 25000 positions
  played 200 games, 5358 / 25000 positions
  played 250 games, 6617 / 25000 positions
  played 300 games, 7986 / 25000 positions
  played 350 games, 9448 / 25000 positions
  played 400 games, 10786 / 25000 positions
  played 450 games, 12160 / 25000 positions
  played 500 games, 13562 / 25000 positions
  played 550 games, 14876 / 25000 positions
  played 600 games, 16152 / 25000 positions
  played 650 games, 17537 / 25000 positions
  played 700 games, 18832 / 25000 positions
  played 750 games, 20179 / 25000 positions
  played 800 games, 21512 / 25000 positions
  played 850 games, 22858 / 25000 positions
  played 900 games, 24250 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter5-shard8.bin
