gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard8.bin eval_depth=6 play_depth=6 max_plies=200 seed=33008 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v9.jpat quiet_only=false pv_extract=0
  played 50 games, 1296 / 25000 positions
  played 100 games, 2669 / 25000 positions
  played 150 games, 4160 / 25000 positions
  played 200 games, 5695 / 25000 positions
  played 250 games, 7108 / 25000 positions
  played 300 games, 8436 / 25000 positions
  played 350 games, 9722 / 25000 positions
  played 400 games, 11095 / 25000 positions
  played 450 games, 12520 / 25000 positions
  played 500 games, 13922 / 25000 positions
  played 550 games, 15382 / 25000 positions
  played 600 games, 16724 / 25000 positions
  played 650 games, 18106 / 25000 positions
  played 700 games, 19600 / 25000 positions
  played 750 games, 20988 / 25000 positions
  played 800 games, 22326 / 25000 positions
  played 850 games, 23830 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard8.bin
