gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter4-shard3.bin eval_depth=6 play_depth=6 max_plies=200 seed=32403 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v3.jpat quiet_only=false pv_extract=0
  played 50 games, 1242 / 25000 positions
  played 100 games, 2574 / 25000 positions
  played 150 games, 3864 / 25000 positions
  played 200 games, 5246 / 25000 positions
  played 250 games, 6556 / 25000 positions
  played 300 games, 7888 / 25000 positions
  played 350 games, 9226 / 25000 positions
  played 400 games, 10557 / 25000 positions
  played 450 games, 11912 / 25000 positions
  played 500 games, 13250 / 25000 positions
  played 550 games, 14587 / 25000 positions
  played 600 games, 15887 / 25000 positions
  played 650 games, 17202 / 25000 positions
  played 700 games, 18533 / 25000 positions
  played 750 games, 19901 / 25000 positions
  played 800 games, 21175 / 25000 positions
  played 850 games, 22555 / 25000 positions
  played 900 games, 23828 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter4-shard3.bin
