gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard7.bin eval_depth=6 play_depth=6 max_plies=200 seed=33007 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v9.jpat quiet_only=false pv_extract=0
  played 50 games, 1573 / 25000 positions
  played 100 games, 2798 / 25000 positions
  played 150 games, 4225 / 25000 positions
  played 200 games, 5684 / 25000 positions
  played 250 games, 7066 / 25000 positions
  played 300 games, 8452 / 25000 positions
  played 350 games, 9874 / 25000 positions
  played 400 games, 11235 / 25000 positions
  played 450 games, 12636 / 25000 positions
  played 500 games, 14151 / 25000 positions
  played 550 games, 15549 / 25000 positions
  played 600 games, 16998 / 25000 positions
  played 650 games, 18410 / 25000 positions
  played 700 games, 19833 / 25000 positions
  played 750 games, 21223 / 25000 positions
  played 800 games, 22705 / 25000 positions
  played 850 games, 24148 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter10-shard7.bin
