gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter4-shard6.bin eval_depth=6 play_depth=6 max_plies=200 seed=32406 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v3.jpat quiet_only=false pv_extract=0
  played 50 games, 1371 / 25000 positions
  played 100 games, 2716 / 25000 positions
  played 150 games, 4046 / 25000 positions
  played 200 games, 5460 / 25000 positions
  played 250 games, 6796 / 25000 positions
  played 300 games, 8083 / 25000 positions
  played 350 games, 9361 / 25000 positions
  played 400 games, 10646 / 25000 positions
  played 450 games, 12010 / 25000 positions
  played 500 games, 13393 / 25000 positions
  played 550 games, 14682 / 25000 positions
  played 600 games, 15898 / 25000 positions
  played 650 games, 17297 / 25000 positions
  played 700 games, 18585 / 25000 positions
  played 750 games, 19921 / 25000 positions
  played 800 games, 21169 / 25000 positions
  played 850 games, 22457 / 25000 positions
  played 900 games, 23763 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter4-shard6.bin
