gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter7-shard5.bin eval_depth=6 play_depth=6 max_plies=200 seed=32705 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v6.jpat quiet_only=false pv_extract=0
  played 50 games, 1283 / 25000 positions
  played 100 games, 2583 / 25000 positions
  played 150 games, 3825 / 25000 positions
  played 200 games, 5168 / 25000 positions
  played 250 games, 6565 / 25000 positions
  played 300 games, 7828 / 25000 positions
  played 350 games, 9129 / 25000 positions
  played 400 games, 10536 / 25000 positions
  played 450 games, 11844 / 25000 positions
  played 500 games, 13130 / 25000 positions
  played 550 games, 14388 / 25000 positions
  played 600 games, 15709 / 25000 positions
  played 650 games, 16990 / 25000 positions
  played 700 games, 18291 / 25000 positions
  played 750 games, 19616 / 25000 positions
  played 800 games, 21069 / 25000 positions
  played 850 games, 22459 / 25000 positions
  played 900 games, 23870 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter7-shard5.bin
