gen-data-wdl: n=25000 out=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter2-shard8.bin eval_depth=6 play_depth=6 max_plies=200 seed=32208 nnue=/root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/h2-v1.jpat quiet_only=false pv_extract=0
  played 50 games, 1224 / 25000 positions
  played 100 games, 2496 / 25000 positions
  played 150 games, 3669 / 25000 positions
  played 200 games, 4982 / 25000 positions
  played 250 games, 6241 / 25000 positions
  played 300 games, 7483 / 25000 positions
  played 350 games, 8741 / 25000 positions
  played 400 games, 10012 / 25000 positions
  played 450 games, 11278 / 25000 positions
  played 500 games, 12461 / 25000 positions
  played 550 games, 13837 / 25000 positions
  played 600 games, 15065 / 25000 positions
  played 650 games, 16262 / 25000 positions
  played 700 games, 17409 / 25000 positions
  played 750 games, 18573 / 25000 positions
  played 800 games, 19868 / 25000 positions
  played 850 games, 21209 / 25000 positions
  played 900 games, 22513 / 25000 positions
  played 950 games, 23851 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/0063-h2-volume-scaleup-kitchen-sink/artefacts.src/iter2-shard8.bin
