gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp2-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=13514 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1427 / 18750 positions
  played 100 games, 2892 / 18750 positions
  played 150 games, 4410 / 18750 positions
  played 200 games, 6013 / 18750 positions
  played 250 games, 7613 / 18750 positions
  played 300 games, 9164 / 18750 positions
  played 350 games, 10706 / 18750 positions
  played 400 games, 12226 / 18750 positions
  played 450 games, 13809 / 18750 positions
  played 500 games, 15370 / 18750 positions
  played 550 games, 16964 / 18750 positions
  played 600 games, 18445 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp2-11.jnnw
