gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15406 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1644 / 18750 positions
  played 100 games, 3283 / 18750 positions
  played 150 games, 4810 / 18750 positions
  played 200 games, 6385 / 18750 positions
  played 250 games, 7937 / 18750 positions
  played 300 games, 9476 / 18750 positions
  played 350 games, 10936 / 18750 positions
  played 400 games, 12438 / 18750 positions
  played 450 games, 13955 / 18750 positions
  played 500 games, 15403 / 18750 positions
  played 550 games, 16985 / 18750 positions
  played 600 games, 18656 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-11.jnnw
