gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=21508 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1605 / 18750 positions
  played 100 games, 3180 / 18750 positions
  played 150 games, 4795 / 18750 positions
  played 200 games, 6272 / 18750 positions
  played 250 games, 7767 / 18750 positions
  played 300 games, 9264 / 18750 positions
  played 350 games, 10947 / 18750 positions
  played 400 games, 12447 / 18750 positions
  played 450 games, 14100 / 18750 positions
  played 500 games, 15829 / 18750 positions
  played 550 games, 17332 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-12.jnnw
