gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=32555 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1603 / 18750 positions
  played 100 games, 3164 / 18750 positions
  played 150 games, 4773 / 18750 positions
  played 200 games, 6292 / 18750 positions
  played 250 games, 7862 / 18750 positions
  played 300 games, 9555 / 18750 positions
  played 350 games, 11171 / 18750 positions
  played 400 games, 12782 / 18750 positions
  played 450 games, 14330 / 18750 positions
  played 500 games, 15905 / 18750 positions
  played 550 games, 17446 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-6.jnnw
