gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp2-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=4422 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1650 / 18750 positions
  played 100 games, 3198 / 18750 positions
  played 150 games, 4668 / 18750 positions
  played 200 games, 6334 / 18750 positions
  played 250 games, 7886 / 18750 positions
  played 300 games, 9399 / 18750 positions
  played 350 games, 10848 / 18750 positions
  played 400 games, 12442 / 18750 positions
  played 450 games, 13988 / 18750 positions
  played 500 games, 15692 / 18750 positions
  played 550 games, 17228 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp2-3.jnnw
