gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11962 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1440 / 18750 positions
  played 100 games, 3035 / 18750 positions
  played 150 games, 4594 / 18750 positions
  played 200 games, 6202 / 18750 positions
  played 250 games, 7720 / 18750 positions
  played 300 games, 9353 / 18750 positions
  played 350 games, 10890 / 18750 positions
  played 400 games, 12546 / 18750 positions
  played 450 games, 14041 / 18750 positions
  played 500 games, 15658 / 18750 positions
  played 550 games, 17172 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp3-15.jnnw
