gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp2-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17806 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1544 / 18750 positions
  played 100 games, 3090 / 18750 positions
  played 150 games, 4677 / 18750 positions
  played 200 games, 6231 / 18750 positions
  played 250 games, 7826 / 18750 positions
  played 300 games, 9368 / 18750 positions
  played 350 games, 10956 / 18750 positions
  played 400 games, 12607 / 18750 positions
  played 450 games, 14154 / 18750 positions
  played 500 games, 15761 / 18750 positions
  played 550 games, 17288 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp2-1.jnnw
