gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp1-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11218 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1531 / 18750 positions
  played 100 games, 3079 / 18750 positions
  played 150 games, 4684 / 18750 positions
  played 200 games, 6285 / 18750 positions
  played 250 games, 7767 / 18750 positions
  played 300 games, 9388 / 18750 positions
  played 350 games, 11044 / 18750 positions
  played 400 games, 12668 / 18750 positions
  played 450 games, 14218 / 18750 positions
  played 500 games, 15762 / 18750 positions
  played 550 games, 17346 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp1-4.jnnw
