gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp1-16.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2682 nnue=/root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/g0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1698 / 18750 positions
  played 100 games, 3276 / 18750 positions
  played 150 games, 4986 / 18750 positions
  played 200 games, 6508 / 18750 positions
  played 250 games, 8064 / 18750 positions
  played 300 games, 9573 / 18750 positions
  played 350 games, 11264 / 18750 positions
  played 400 games, 12833 / 18750 positions
  played 450 games, 14309 / 18750 positions
  played 500 games, 15799 / 18750 positions
  played 550 games, 17479 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0230-pattern-importance/artefacts.src/sp1-16.jnnw
