gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/sp1-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=31725 nnue=/root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1576 / 18750 positions
  played 100 games, 3221 / 18750 positions
  played 150 games, 4783 / 18750 positions
  played 200 games, 6319 / 18750 positions
  played 250 games, 7927 / 18750 positions
  played 300 games, 9444 / 18750 positions
  played 350 games, 10933 / 18750 positions
  played 400 games, 12554 / 18750 positions
  played 450 games, 14133 / 18750 positions
  played 500 games, 15646 / 18750 positions
  played 550 games, 17220 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/sp1-3.jnnw
