gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/sp1-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1141 nnue=/root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1499 / 18750 positions
  played 100 games, 3152 / 18750 positions
  played 150 games, 4713 / 18750 positions
  played 200 games, 6312 / 18750 positions
  played 250 games, 7843 / 18750 positions
  played 300 games, 9376 / 18750 positions
  played 350 games, 10908 / 18750 positions
  played 400 games, 12531 / 18750 positions
  played 450 games, 14139 / 18750 positions
  played 500 games, 15784 / 18750 positions
  played 550 games, 17415 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/sp1-15.jnnw
