gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/sp1-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25796 nnue=/root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1580 / 18750 positions
  played 100 games, 3101 / 18750 positions
  played 150 games, 4562 / 18750 positions
  played 200 games, 6118 / 18750 positions
  played 250 games, 7721 / 18750 positions
  played 300 games, 9437 / 18750 positions
  played 350 games, 11132 / 18750 positions
  played 400 games, 12733 / 18750 positions
  played 450 games, 14204 / 18750 positions
  played 500 games, 15915 / 18750 positions
  played 550 games, 17526 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0232-rfe-prune24/artefacts.src/sp1-10.jnnw
