gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-4.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=604 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1683 / 37500 positions
  played 100 games, 3546 / 37500 positions
  played 150 games, 5328 / 37500 positions
  played 200 games, 7180 / 37500 positions
  played 250 games, 8959 / 37500 positions
  played 300 games, 10932 / 37500 positions
  played 350 games, 12796 / 37500 positions
  played 400 games, 14791 / 37500 positions
  played 450 games, 16741 / 37500 positions
  played 500 games, 18544 / 37500 positions
  played 550 games, 20316 / 37500 positions
  played 600 games, 22166 / 37500 positions
  played 650 games, 24071 / 37500 positions
  played 700 games, 25933 / 37500 positions
  played 750 games, 27741 / 37500 positions
  played 800 games, 29705 / 37500 positions
  played 850 games, 31625 / 37500 positions
  played 900 games, 33514 / 37500 positions
  played 950 games, 35296 / 37500 positions
  played 1000 games, 37139 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-4.jnnw
