gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-5.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=605 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1905 / 37500 positions
  played 100 games, 3804 / 37500 positions
  played 150 games, 5606 / 37500 positions
  played 200 games, 7352 / 37500 positions
  played 250 games, 9292 / 37500 positions
  played 300 games, 11053 / 37500 positions
  played 350 games, 12785 / 37500 positions
  played 400 games, 14610 / 37500 positions
  played 450 games, 16470 / 37500 positions
  played 500 games, 18345 / 37500 positions
  played 550 games, 20177 / 37500 positions
  played 600 games, 22149 / 37500 positions
  played 650 games, 23925 / 37500 positions
  played 700 games, 25851 / 37500 positions
  played 750 games, 27772 / 37500 positions
  played 800 games, 29662 / 37500 positions
  played 850 games, 31553 / 37500 positions
  played 900 games, 33393 / 37500 positions
  played 950 games, 35349 / 37500 positions
  played 1000 games, 37169 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-5.jnnw
