gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp5-8.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=508 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1844 / 37500 positions
  played 100 games, 3616 / 37500 positions
  played 150 games, 5353 / 37500 positions
  played 200 games, 7088 / 37500 positions
  played 250 games, 9008 / 37500 positions
  played 300 games, 10854 / 37500 positions
  played 350 games, 12504 / 37500 positions
  played 400 games, 14273 / 37500 positions
  played 450 games, 16048 / 37500 positions
  played 500 games, 17904 / 37500 positions
  played 550 games, 19821 / 37500 positions
  played 600 games, 21593 / 37500 positions
  played 650 games, 23347 / 37500 positions
  played 700 games, 25205 / 37500 positions
  played 750 games, 27180 / 37500 positions
  played 800 games, 29099 / 37500 positions
  played 850 games, 31048 / 37500 positions
  played 900 games, 32794 / 37500 positions
  played 950 games, 34747 / 37500 positions
  played 1000 games, 36484 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp5-8.jnnw
