gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-1.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=601 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1785 / 37500 positions
  played 100 games, 3588 / 37500 positions
  played 150 games, 5552 / 37500 positions
  played 200 games, 7442 / 37500 positions
  played 250 games, 9235 / 37500 positions
  played 300 games, 11090 / 37500 positions
  played 350 games, 12828 / 37500 positions
  played 400 games, 14556 / 37500 positions
  played 450 games, 16317 / 37500 positions
  played 500 games, 18287 / 37500 positions
  played 550 games, 20168 / 37500 positions
  played 600 games, 21996 / 37500 positions
  played 650 games, 23918 / 37500 positions
  played 700 games, 25616 / 37500 positions
  played 750 games, 27444 / 37500 positions
  played 800 games, 29334 / 37500 positions
  played 850 games, 31230 / 37500 positions
  played 900 games, 32958 / 37500 positions
  played 950 games, 34868 / 37500 positions
  played 1000 games, 36740 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-1.jnnw
