gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-3.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=603 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1810 / 37500 positions
  played 100 games, 3648 / 37500 positions
  played 150 games, 5467 / 37500 positions
  played 200 games, 7363 / 37500 positions
  played 250 games, 9195 / 37500 positions
  played 300 games, 11061 / 37500 positions
  played 350 games, 12824 / 37500 positions
  played 400 games, 14507 / 37500 positions
  played 450 games, 16257 / 37500 positions
  played 500 games, 18046 / 37500 positions
  played 550 games, 19892 / 37500 positions
  played 600 games, 21718 / 37500 positions
  played 650 games, 23470 / 37500 positions
  played 700 games, 25451 / 37500 positions
  played 750 games, 27248 / 37500 positions
  played 800 games, 29061 / 37500 positions
  played 850 games, 30951 / 37500 positions
  played 900 games, 32765 / 37500 positions
  played 950 games, 34645 / 37500 positions
  played 1000 games, 36407 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-3.jnnw
