gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp5-1.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=501 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1819 / 37500 positions
  played 100 games, 3678 / 37500 positions
  played 150 games, 5500 / 37500 positions
  played 200 games, 7244 / 37500 positions
  played 250 games, 9129 / 37500 positions
  played 300 games, 11103 / 37500 positions
  played 350 games, 12982 / 37500 positions
  played 400 games, 14688 / 37500 positions
  played 450 games, 16366 / 37500 positions
  played 500 games, 18124 / 37500 positions
  played 550 games, 19966 / 37500 positions
  played 600 games, 21899 / 37500 positions
  played 650 games, 23763 / 37500 positions
  played 700 games, 25515 / 37500 positions
  played 750 games, 27343 / 37500 positions
  played 800 games, 29116 / 37500 positions
  played 850 games, 30945 / 37500 positions
  played 900 games, 32709 / 37500 positions
  played 950 games, 34501 / 37500 positions
  played 1000 games, 36319 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp5-1.jnnw
