gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp7-3.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=703 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1851 / 37500 positions
  played 100 games, 3714 / 37500 positions
  played 150 games, 5522 / 37500 positions
  played 200 games, 7378 / 37500 positions
  played 250 games, 9131 / 37500 positions
  played 300 games, 11033 / 37500 positions
  played 350 games, 12768 / 37500 positions
  played 400 games, 14537 / 37500 positions
  played 450 games, 16423 / 37500 positions
  played 500 games, 18160 / 37500 positions
  played 550 games, 20058 / 37500 positions
  played 600 games, 21869 / 37500 positions
  played 650 games, 23807 / 37500 positions
  played 700 games, 25507 / 37500 positions
  played 750 games, 27300 / 37500 positions
  played 800 games, 29035 / 37500 positions
  played 850 games, 30904 / 37500 positions
  played 900 games, 32649 / 37500 positions
  played 950 games, 34436 / 37500 positions
  played 1000 games, 36063 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp7-3.jnnw
