gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-6.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=606 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1928 / 37500 positions
  played 100 games, 3712 / 37500 positions
  played 150 games, 5632 / 37500 positions
  played 200 games, 7398 / 37500 positions
  played 250 games, 9283 / 37500 positions
  played 300 games, 11140 / 37500 positions
  played 350 games, 13029 / 37500 positions
  played 400 games, 14847 / 37500 positions
  played 450 games, 16704 / 37500 positions
  played 500 games, 18467 / 37500 positions
  played 550 games, 20177 / 37500 positions
  played 600 games, 21969 / 37500 positions
  played 650 games, 23804 / 37500 positions
  played 700 games, 25585 / 37500 positions
  played 750 games, 27464 / 37500 positions
  played 800 games, 29308 / 37500 positions
  played 850 games, 31169 / 37500 positions
  played 900 games, 33169 / 37500 positions
  played 950 games, 35043 / 37500 positions
  played 1000 games, 36854 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp6-6.jnnw
