gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp7-8.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=708 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1893 / 37500 positions
  played 100 games, 3812 / 37500 positions
  played 150 games, 5693 / 37500 positions
  played 200 games, 7495 / 37500 positions
  played 250 games, 9393 / 37500 positions
  played 300 games, 11246 / 37500 positions
  played 350 games, 13054 / 37500 positions
  played 400 games, 14797 / 37500 positions
  played 450 games, 16624 / 37500 positions
  played 500 games, 18430 / 37500 positions
  played 550 games, 20221 / 37500 positions
  played 600 games, 22020 / 37500 positions
  played 650 games, 23896 / 37500 positions
  played 700 games, 25663 / 37500 positions
  played 750 games, 27450 / 37500 positions
  played 800 games, 29306 / 37500 positions
  played 850 games, 31092 / 37500 positions
  played 900 games, 32834 / 37500 positions
  played 950 games, 34600 / 37500 positions
  played 1000 games, 36359 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp7-8.jnnw
