gen-data-wdl: n=37500 out=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp7-7.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=707 nnue=/root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1841 / 37500 positions
  played 100 games, 3541 / 37500 positions
  played 150 games, 5314 / 37500 positions
  played 200 games, 7143 / 37500 positions
  played 250 games, 9051 / 37500 positions
  played 300 games, 10852 / 37500 positions
  played 350 games, 12747 / 37500 positions
  played 400 games, 14572 / 37500 positions
  played 450 games, 16397 / 37500 positions
  played 500 games, 18268 / 37500 positions
  played 550 games, 20104 / 37500 positions
  played 600 games, 21954 / 37500 positions
  played 650 games, 23758 / 37500 positions
  played 700 games, 25525 / 37500 positions
  played 750 games, 27393 / 37500 positions
  played 800 games, 29104 / 37500 positions
  played 850 games, 30791 / 37500 positions
  played 900 games, 32516 / 37500 positions
  played 950 games, 34238 / 37500 positions
  played 1000 games, 36115 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0204-wdl-loop-continue-mt30/artefacts.src/sp7-7.jnnw
