gen-data-wdl: n=31250 out=/root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-2.jnnw eval_depth=8 play_depth=6 max_plies=200 seed=18586 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1483 / 31250 positions
  played 100 games, 2989 / 31250 positions
  played 150 games, 4566 / 31250 positions
  played 200 games, 6148 / 31250 positions
  played 250 games, 7615 / 31250 positions
  played 300 games, 9252 / 31250 positions
  played 350 games, 10842 / 31250 positions
  played 400 games, 12379 / 31250 positions
  played 450 games, 13978 / 31250 positions
  played 500 games, 15618 / 31250 positions
  played 550 games, 17172 / 31250 positions
  played 600 games, 18746 / 31250 positions
  played 650 games, 20228 / 31250 positions
  played 700 games, 21756 / 31250 positions
  played 750 games, 23342 / 31250 positions
  played 800 games, 25027 / 31250 positions
  played 850 games, 26631 / 31250 positions
  played 900 games, 28160 / 31250 positions
  played 950 games, 29752 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-2.jnnw
