gen-data-wdl: n=31250 out=/root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-11.jnnw eval_depth=8 play_depth=6 max_plies=200 seed=170540 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1528 / 31250 positions
  played 100 games, 3000 / 31250 positions
  played 150 games, 4482 / 31250 positions
  played 200 games, 6115 / 31250 positions
  played 250 games, 7748 / 31250 positions
  played 300 games, 9345 / 31250 positions
  played 350 games, 10883 / 31250 positions
  played 400 games, 12334 / 31250 positions
  played 450 games, 13838 / 31250 positions
  played 500 games, 15370 / 31250 positions
  played 550 games, 16904 / 31250 positions
  played 600 games, 18457 / 31250 positions
  played 650 games, 20153 / 31250 positions
  played 700 games, 21769 / 31250 positions
  played 750 games, 23436 / 31250 positions
  played 800 games, 24989 / 31250 positions
  played 850 games, 26609 / 31250 positions
  played 900 games, 28167 / 31250 positions
  played 950 games, 29666 / 31250 positions
  played 1000 games, 31198 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-11.jnnw
