gen-data-wdl: n=31250 out=/root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-16.jnnw eval_depth=8 play_depth=6 max_plies=200 seed=339714 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1581 / 31250 positions
  played 100 games, 3155 / 31250 positions
  played 150 games, 4694 / 31250 positions
  played 200 games, 6251 / 31250 positions
  played 250 games, 7848 / 31250 positions
  played 300 games, 9364 / 31250 positions
  played 350 games, 11002 / 31250 positions
  played 400 games, 12535 / 31250 positions
  played 450 games, 14050 / 31250 positions
  played 500 games, 15571 / 31250 positions
  played 550 games, 17086 / 31250 positions
  played 600 games, 18532 / 31250 positions
  played 650 games, 20181 / 31250 positions
  played 700 games, 21720 / 31250 positions
  played 750 games, 23398 / 31250 positions
  played 800 games, 25098 / 31250 positions
  played 850 games, 26556 / 31250 positions
  played 900 games, 28213 / 31250 positions
  played 950 games, 29764 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-16.jnnw
