gen-data-wdl: n=31250 out=/root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-5.jnnw eval_depth=8 play_depth=6 max_plies=200 seed=48572 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1619 / 31250 positions
  played 100 games, 3134 / 31250 positions
  played 150 games, 4722 / 31250 positions
  played 200 games, 6359 / 31250 positions
  played 250 games, 7939 / 31250 positions
  played 300 games, 9477 / 31250 positions
  played 350 games, 11060 / 31250 positions
  played 400 games, 12579 / 31250 positions
  played 450 games, 14170 / 31250 positions
  played 500 games, 15720 / 31250 positions
  played 550 games, 17343 / 31250 positions
  played 600 games, 18940 / 31250 positions
  played 650 games, 20484 / 31250 positions
  played 700 games, 21916 / 31250 positions
  played 750 games, 23586 / 31250 positions
  played 800 games, 25134 / 31250 positions
  played 850 games, 26631 / 31250 positions
  played 900 games, 28081 / 31250 positions
  played 950 games, 29693 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/home-0003-selfplay-gen/artefacts.src/sp-5.jnnw
