gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25969 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1484 / 62500 positions
  played 100 games, 3174 / 62500 positions
  played 150 games, 4824 / 62500 positions
  played 200 games, 6313 / 62500 positions
  played 250 games, 7775 / 62500 positions
  played 300 games, 9326 / 62500 positions
  played 350 games, 10922 / 62500 positions
  played 400 games, 12574 / 62500 positions
  played 450 games, 14124 / 62500 positions
  played 500 games, 15805 / 62500 positions
  played 550 games, 17446 / 62500 positions
  played 600 games, 18995 / 62500 positions
  played 650 games, 20588 / 62500 positions
  played 700 games, 22176 / 62500 positions
  played 750 games, 23729 / 62500 positions
  played 800 games, 25287 / 62500 positions
  played 850 games, 26920 / 62500 positions
  played 900 games, 28379 / 62500 positions
  played 950 games, 29895 / 62500 positions
  played 1000 games, 31430 / 62500 positions
  played 1050 games, 32887 / 62500 positions
  played 1100 games, 34449 / 62500 positions
  played 1150 games, 35957 / 62500 positions
  played 1200 games, 37491 / 62500 positions
  played 1250 games, 38986 / 62500 positions
  played 1300 games, 40543 / 62500 positions
  played 1350 games, 42113 / 62500 positions
  played 1400 games, 43674 / 62500 positions
  played 1450 games, 45186 / 62500 positions
  played 1500 games, 46760 / 62500 positions
  played 1550 games, 48225 / 62500 positions
  played 1600 games, 49787 / 62500 positions
  played 1650 games, 51498 / 62500 positions
  played 1700 games, 52984 / 62500 positions
  played 1750 games, 54515 / 62500 positions
  played 1800 games, 56133 / 62500 positions
  played 1850 games, 57777 / 62500 positions
  played 1900 games, 59326 / 62500 positions
  played 1950 games, 60869 / 62500 positions
  played 2000 games, 62369 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp1-11.jnnw
