gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp2-16.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=27806 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1569 / 62500 positions
  played 100 games, 3208 / 62500 positions
  played 150 games, 4757 / 62500 positions
  played 200 games, 6348 / 62500 positions
  played 250 games, 8020 / 62500 positions
  played 300 games, 9638 / 62500 positions
  played 350 games, 11180 / 62500 positions
  played 400 games, 12818 / 62500 positions
  played 450 games, 14332 / 62500 positions
  played 500 games, 15927 / 62500 positions
  played 550 games, 17549 / 62500 positions
  played 600 games, 19108 / 62500 positions
  played 650 games, 20614 / 62500 positions
  played 700 games, 22181 / 62500 positions
  played 750 games, 23717 / 62500 positions
  played 800 games, 25296 / 62500 positions
  played 850 games, 26797 / 62500 positions
  played 900 games, 28346 / 62500 positions
  played 950 games, 29856 / 62500 positions
  played 1000 games, 31405 / 62500 positions
  played 1050 games, 33120 / 62500 positions
  played 1100 games, 34734 / 62500 positions
  played 1150 games, 36302 / 62500 positions
  played 1200 games, 37794 / 62500 positions
  played 1250 games, 39309 / 62500 positions
  played 1300 games, 40981 / 62500 positions
  played 1350 games, 42459 / 62500 positions
  played 1400 games, 44010 / 62500 positions
  played 1450 games, 45571 / 62500 positions
  played 1500 games, 47163 / 62500 positions
  played 1550 games, 48734 / 62500 positions
  played 1600 games, 50299 / 62500 positions
  played 1650 games, 51848 / 62500 positions
  played 1700 games, 53375 / 62500 positions
  played 1750 games, 54864 / 62500 positions
  played 1800 games, 56299 / 62500 positions
  played 1850 games, 57864 / 62500 positions
  played 1900 games, 59475 / 62500 positions
  played 1950 games, 60983 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp2-16.jnnw
