gen-data-wdl: n=62500 out=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16350 nnue=/root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1655 / 62500 positions
  played 100 games, 3340 / 62500 positions
  played 150 games, 4952 / 62500 positions
  played 200 games, 6443 / 62500 positions
  played 250 games, 7966 / 62500 positions
  played 300 games, 9549 / 62500 positions
  played 350 games, 11084 / 62500 positions
  played 400 games, 12645 / 62500 positions
  played 450 games, 14149 / 62500 positions
  played 500 games, 15682 / 62500 positions
  played 550 games, 17300 / 62500 positions
  played 600 games, 18803 / 62500 positions
  played 650 games, 20358 / 62500 positions
  played 700 games, 21907 / 62500 positions
  played 750 games, 23543 / 62500 positions
  played 800 games, 25084 / 62500 positions
  played 850 games, 26552 / 62500 positions
  played 900 games, 28057 / 62500 positions
  played 950 games, 29558 / 62500 positions
  played 1000 games, 31136 / 62500 positions
  played 1050 games, 32780 / 62500 positions
  played 1100 games, 34347 / 62500 positions
  played 1150 games, 35836 / 62500 positions
  played 1200 games, 37445 / 62500 positions
  played 1250 games, 38937 / 62500 positions
  played 1300 games, 40628 / 62500 positions
  played 1350 games, 42368 / 62500 positions
  played 1400 games, 43965 / 62500 positions
  played 1450 games, 45666 / 62500 positions
  played 1500 games, 47132 / 62500 positions
  played 1550 games, 48689 / 62500 positions
  played 1600 games, 50204 / 62500 positions
  played 1650 games, 51726 / 62500 positions
  played 1700 games, 53246 / 62500 positions
  played 1750 games, 54737 / 62500 positions
  played 1800 games, 56334 / 62500 positions
  played 1850 games, 57953 / 62500 positions
  played 1900 games, 59479 / 62500 positions
  played 1950 games, 61026 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/cpx62-0211-cumulative-loop-1M/artefacts.src/sp3-6.jnnw
